Account,Email Date,Subject,Type,Brand,Product ID,Product Name
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501144472 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_아디다스,multiple,아디다스,15866569246,NHL 위니펙 제트 더플 백
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501144472 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_아디다스,multiple,아디다스,15866572414,NCAA Arkansas Razorbacks 멀티 포켓 더플 백
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146124 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_룰루레몬,multiple,룰루레몬,15866604311,Lululemon Athletica Everywhere 플리스 벨트 백 (블랙
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146124 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_룰루레몬,multiple,룰루레몬,15866608388,"Lululemon Athletica Everywhere 벨트 백 립글로스, 자바 또는 화이트 오팔"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146608 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_언더아머,single,언더아머,15866622232,"Under Armour Hustle 6.0 백팩, (001"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146918 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_캘러웨이골프,single,캘러웨이골프,15866629102,"Callaway Golf 2022 클럽하우스 컬렉션 더플 백, 블랙"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501144531 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_오클리,multiple,오클리,15866525128,"Oakley Rover Laptop Backpack, Pebble, Free Size"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501144531 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_오클리,multiple,오클리,15866607731,"Oakley Transit 벨트 백, 새로운 다크 브러시 헤더, Oakley 트랜짓 벨트 백"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501144531 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_오클리,multiple,오클리,15866610052,"Oakley 주방 싱크 백팩, 타이거 마운틴 카모 그린, 원사이즈, 주방 싱크 백팩"
yjw0817e2@gmail.com,2025. 11. 8. 오전 5:17,(심사번호: 498601368 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_노스페이스,single,노스페이스,15853119386,"The North Face 양면 하이라인 비니 | 클래식 핏, 남성 및 여성용 양면 겨울 모자, 오버사이즈 로고, TNF 블랙 TNF 카모 프린트/TNF 블랙, 원 사이즈"
yjw0817e2@gmail.com,2025. 11. 15. 오전 4:27,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_닥터마틴,brand,닥터마틴,15866634685,"Dr. Martens 보우 백, 블랙 옥스포드 Rub Off"
yjw0817e2@gmail.com,2025. 11. 15. 오전 2:27,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_폴로랄프로렌,brand,폴로랄프로렌,15866520311,Lauren Ralph Lauren 여성용 Pu Trim Barn 67.3cm(26.5인치
yjw0817e2@gmail.com,2025. 11. 7. 오전 4:21,(심사번호: 498188467 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_오클리,multiple,오클리,15851000092,Oakley Icon Cla반소매 로드 글러브
yjw0817e2@gmail.com,2025. 11. 7. 오전 4:21,(심사번호: 498188467 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_오클리,multiple,오클리,15851157459,"Oakley 남성용 Maven D3o 장갑, 미스트., L"
yjw0817e2@gmail.com,2025. 11. 7. 오전 4:21,(심사번호: 498188467 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_오클리,multiple,오클리,15851158690,"Oakley 남성용 아이콘 클래식 로드 장갑, 블랙아웃, 라지, 블랙아웃, L"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:25,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_토리버치,brand,토리버치,15866633949,"Tory Burch 149682 윌라 매트 여성용 스몰 숄더백, 블랙."
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:25,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_토리버치,brand,토리버치,15866642042,"Tory Burch 여성용 엘라 나일론 백팩, 실버 톤 하드웨어 포함"
yjw0817e2@gmail.com,2025. 11. 7. 오전 5:21,(심사번호: 498192583 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_아디다스,single,아디다스,15851133377,Adidas Match 피클볼 패들
yjw0817e2@gmail.com,2025. 11. 7. 오전 9:46,(심사번호: 498221241 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_레스포삭,single,레스포삭,15851337746,"LeSportsac Spectator Rouge Red Mini Bucket Shoulder Crossbody Bag, Style 1237/Color L159, Vibrant"
yjw0817e2@gmail.com,2025. 11. 7. 오전 9:46,(심사번호: 498221374 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_닥터마틴,single,닥터마틴,15851339180,"Dr. Martens Round Backpack, Black Kiev"
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:19,(심사번호: 498598197 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_살로몬,single,살로몬,15852964331,"Salomon 유니 플랫스핀 쇼트 비니, 나이트 스카이, 원 사이즈"
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:18,(심사번호: 498599104 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_룰루레몬,multiple,룰루레몬,15853025919,"Lululemon New Crew 백팩 22L, 블랙., M, 노트북"
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:18,(심사번호: 498599104 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_룰루레몬,multiple,룰루레몬,15853115008,"Lululemon Athletica Everywhere 벨트 백 GRSG, 블랙., 단일 사이즈"
yjw0817e2@gmail.com,2025. 11. 8. 오전 2:20,(심사번호: 498594645 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_캉골,single,캉골,15852830197,"Kangol 코드 야구 모자 - 데님 블루 / 1SFM 야구 및 스포츠 캡, 블랙."
yjw0817e2@gmail.com,2025. 11. 7. 오전 11:03,(심사번호: 498238158 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_언더아머,single,언더아머,15851390885,"Under Armour 남성용 히트기어 3/4 레깅스, 블랙 (001"
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:19,(심사번호: 498598438 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_케이트스페이드,multiple,케이트스페이드,15852981169,"Kate spade new york 여성용 캔버스 토트백, 선생님을 위한 귀여운 토트백, 블루 캔버스 비치 백, 포켓이 있는 책 토트백, 조이 도트, Joy Dot, 토트"
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:19,(심사번호: 498598438 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_케이트스페이드,multiple,케이트스페이드,15853122442,"Kate Spade New York 여성용 다운타운 레오파드 비니, 추운 날씨를 위한 세련된 모자 및 패션 액세서리 캡, 내추럴"
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:18,(심사번호: 498598840 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_레고,single,레고,15853005494,LEGO 마인크래프트 The Wool Farm 21153 빌딩 키트 (260피스
yjw0817e2@gmail.com,2025. 11. 8. 오전 5:17,(심사번호: 498601817 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_푸마,single,푸마,15853129000,PUMA 남성용 에버캣 아이콘 스냅백 모자 블랙
yjw0817e2@gmail.com,2025. 11. 8. 오전 4:19,(심사번호: 498598730 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_타이틀리스트,single,타이틀리스트,15852997993,"Titleist Golf Tour 퍼포먼스 모자, 네이비, 단일 사이즈"
yjw0817e2@gmail.com,2025. 11. 7. 오전 11:22,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_폴스미스,brand,폴스미스,15851353320,"PS Paul Smith 남성용 가방 XBODY 얼룩말, 블루."
yjw0817e2@gmail.com,2025. 11. 8. 오전 2:39,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_폴로랄프로렌,brand,폴로랄프로렌,15852824223,Polo Ralph Lauren 남성용 카모플라주 스포츠 볼 캡
